"kingdom","phylum","class","order","family","genus","species"
"Fungi","Blastocladiomycota","Blastocladiomycetes","Blastocladiales","Catenariaceae","unidentified","unidentified"
"Fungi","Chytridiomycota","Chytridiomycetes","Chytridiales","Chytridiaceae","Phlyctochytrium","Phlyctochytrium africanum"
"Fungi","Chytridiomycota","Cladochytriomycetes","Cladochytriales","unidentified","unidentified","unidentified"
"Fungi","Chytridiomycota","GS13","unidentified","unidentified","unidentified","unidentified"
"Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales","unidentified","unidentified","unidentified"
"Fungi","Chytridiomycota","Rhizophlyctidomycetes","Rhizophlyctidales",NA,NA,NA
"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","Operculomyces laminatus"
"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces","unidentified"
"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Rhizophydiales_fam_Incertae_sedis","Operculomyces",NA
"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","Terramycetaceae","Terramyces","Terramyces subangulosum"
"Fungi","Chytridiomycota","Rhizophydiomycetes","Rhizophydiales","unidentified","unidentified","unidentified"
"Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces","Spizellomyces lactosolyticus"
"Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","Spizellomycetaceae","Spizellomyces","unidentified"
"Fungi","Chytridiomycota","Spizellomycetes","Spizellomycetales","unidentified","unidentified","unidentified"
"Fungi","Chytridiomycota","unidentified","unidentified","unidentified","unidentified","unidentified"
"Fungi","Chytridiomycota",NA,NA,NA,NA,NA
"Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Archaeospora","Archaeospora europaea"
"Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","Archaeospora","Archaeospora schenckii"
"Fungi","Glomeromycota","Archaeosporomycetes","Archaeosporales","Archaeosporaceae","unidentified","unidentified"
"Fungi","Glomeromycota","Glomeromycetes","Diversisporales","Diversisporaceae","Diversispora",NA
"Fungi","Glomeromycota","Glomeromycetes","Diversisporales","unidentified","unidentified","unidentified"
"Fungi","Glomeromycota","Glomeromycetes","Gigasporales","Gigasporaceae",NA,NA
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus","Claroideoglomus drummondii"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","Claroideoglomus",NA
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae","unidentified","unidentified"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Claroideoglomeraceae",NA,NA
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","Dominikia achra"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","Dominikia difficilevidera"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia","unidentified"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Dominikia",NA
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis geosporum"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Funneliformis","Funneliformis mosseae"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus indicum"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus invermaium"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus macrocarpum"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus microcarpum"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","Glomus tetrastratosum"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus","unidentified"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Glomus",NA
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizoglomus","Rhizoglomus silesianum"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Rhizophagus",NA
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","Septoglomus",NA
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae","unidentified","unidentified"
"Fungi","Glomeromycota","Glomeromycetes","Glomerales","Glomeraceae",NA,NA
"Fungi","Glomeromycota","Glomeromycetes","Glomerales",NA,NA,NA
"Fungi","Glomeromycota","Glomeromycetes",NA,NA,NA,NA
"Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus","Paraglomus laccatum"
"Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus","unidentified"
"Fungi","Glomeromycota","Paraglomeromycetes","Paraglomerales","Paraglomeraceae","Paraglomus",NA
"Fungi","Glomeromycota","unidentified","unidentified","unidentified","unidentified","unidentified"
"Fungi","Glomeromycota",NA,NA,NA,NA,NA
"Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae","Ramicandelaber","Ramicandelaber fabisporus"
"Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","Kickxellaceae","Ramicandelaber","unidentified"
"Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales","unidentified","unidentified","unidentified"
"Fungi","Kickxellomycota","Kickxellomycetes","Kickxellales",NA,NA,NA
"Fungi","Kickxellomycota","unidentified","unidentified","unidentified","unidentified","unidentified"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella alpina"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella amoeboidea"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella capitata"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella cystojenkinii"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella echinula"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella elongatula"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella fluviae"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella gamsii"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella globulifera"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella humilis"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella hyalina"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella minutissima"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella paraensis"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella polygonia"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella","Mortierella tsukubaensis"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","Mortierella",NA
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae","unidentified","unidentified"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","Mortierellaceae",NA,NA
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales","unidentified","unidentified","unidentified"
"Fungi","Mortierellomycota","Mortierellomycetes","Mortierellales",NA,NA,NA
"Fungi","Mortierellomycota","unidentified","unidentified","unidentified","unidentified","unidentified"
"Fungi","Mucoromycota","Mucoromycotina_cls_Incertae_sedis","Mucoromycotina_ord_Incertae_sedis","Mucoromycotina_fam_Incertae_sedis","Bifiguratus","Bifiguratus adelaidae"
"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis angularis"
"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis dimorpha"
"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis","Umbelopsis isabellina"
"Fungi","Mucoromycota","Umbelopsidomycetes","Umbelopsidales","Umbelopsidaceae","Umbelopsis",NA
"Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","Olpidium","Olpidium brassicae"
"Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","Olpidium","unidentified"
"Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","Olpidium",NA
"Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae","unidentified","unidentified"
"Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","Olpidiaceae",NA,NA
"Fungi","Olpidiomycota","Olpidiomycetes","Olpidiales","unidentified","unidentified","unidentified"
"Fungi","Rozellomycota","Rozellomycota_cls_Incertae_sedis","Rozellomycota_ord_Incertae_sedis","Rozellomycota_fam_Incertae_sedis","Paramicrosporidium","unidentified"
"Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","Branch02","unidentified","unidentified","unidentified"
"Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","Branch03","unidentified","unidentified","unidentified"
"Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS02","unidentified","unidentified","unidentified"
"Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS05","unidentified","unidentified","unidentified"
"Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS07","unidentified","unidentified","unidentified"
"Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS08","unidentified","unidentified","unidentified"
"Fungi","Rozellomycota","Rozellomycotina_cls_Incertae_sedis","GS11","unidentified","unidentified","unidentified"
"Fungi","Rozellomycota","unidentified","unidentified","unidentified","unidentified","unidentified"
"Fungi","Rozellomycota",NA,NA,NA,NA,NA
"Fungi","Zoopagomycota","Zoopagomycetes","Zoopagales","Piptocephalidaceae","Syncephalis","unidentified"
"Fungi","Zoopagomycota","unidentified","unidentified","unidentified","unidentified","unidentified"
